0.0122423,-0.0367858,0.128461,0.943529,-0.298899,0.142875,0.3272,0.773192,-0.543244,0.0519047,0.559315,0.827329,2.14235e-06,7.79184e-07,0.999961,4.07733,-3.03242,2.4952,0.13625,
0.0124196,-0.0374681,0.129493,0.943135,-0.301109,0.140818,0.327523,0.769391,-0.548422,0.0567905,0.563357,0.82426,2.13236e-06,7.50563e-07,0.999961,4.08101,-3.05166,2.48031,0.1375,
0.0125943,-0.0381568,0.130522,0.942736,-0.30331,0.138752,0.327786,0.765566,-0.553592,0.0616862,0.567372,0.821148,2.12222e-06,7.21975e-07,0.999961,4.08448,-3.07082,2.46543,0.13875,
0.0127665,-0.038852,0.131546,0.942331,-0.305503,0.136678,0.327991,0.761718,-0.558755,0.0665913,0.571361,0.817992,2.11192e-06,6.93421e-07,0.999961,4.08773,-3.08988,2.45055,0.14,
0.012936,-0.0395537,0.132567,0.94192,-0.307686,0.134595,0.328137,0.757847,-0.56391,0.0715051,0.575324,0.814794,2.10148e-06,6.64904e-07,0.999961,4.09076,-3.10885,2.43568,0.14125,
0.0131029,-0.0402617,0.133583,0.941503,-0.309862,0.132504,0.328223,0.753953,-0.569056,0.076427,0.579259,0.811553,2.0909e-06,6.36424e-07,0.999961,4.09358,-3.12772,2.42081,0.1425,
0.0132672,-0.0409762,0.134595,0.941081,-0.312028,0.130404,0.32825,0.750037,-0.574192,0.0813563,0.583166,0.808269,2.08017e-06,6.07983e-07,0.999961,4.09617,-3.1465,2.40596,0.14375,
0.0134289,-0.0416972,0.135604,0.940652,-0.314187,0.128296,0.328218,0.746099,-0.579318,0.0862925,0.587046,0.804941,2.06929e-06,5.79583e-07,0.999961,4.09855,-3.16517,2.39111,0.145,
0.013588,-0.0424245,0.136608,0.940218,-0.316337,0.12618,0.328126,0.742139,-0.584434,0.0912348,0.590898,0.801571,2.05827e-06,5.51226e-07,0.999961,4.1007,-3.18375,2.37628,0.14625,
0.0137444,-0.0431582,0.137607,0.939777,-0.318479,0.124056,0.327975,0.738158,-0.589538,0.0961826,0.594722,0.798157,2.04711e-06,5.22913e-07,0.999961,4.10265,-3.20223,2.36145,0.1475,
0.0138981,-0.0438983,0.138603,0.939331,-0.320613,0.121923,0.327764,0.734156,-0.59463,0.101135,0.598517,0.794701,2.03581e-06,4.94646e-07,0.999961,4.10438,-3.22061,2.34664,0.14875,
0.0140492,-0.0446447,0.139594,0.938878,-0.322738,0.119783,0.327494,0.730134,-0.59971,0.106092,0.602283,0.791202,2.02437e-06,4.66427e-07,0.999961,4.10589,-3.23889,2.33184,0.15,
0.0141975,-0.0453975,0.140581,0.938419,-0.324856,0.117634,0.327165,0.726091,-0.604777,0.111053,0.60602,0.78766,2.01279e-06,4.38257e-07,0.999961,4.10718,-3.25706,2.31706,0.15125,
